GAME_ID,TEAM_ABBREVIATION,PTS,REB,AST,TO,STL,BLK,FG_PCT,FT_PCT,FG3_PCT,ImpactScore
1012500001,BRA,124.0,62.0,26.0,38.0,6.0,6.0,0.3930833333333333,0.34025,0.22216666666666665,0.43600779791780025
1012500001,CHI,178.0,86.0,42.0,18.0,24.0,4.0,0.4123888888888889,0.2888888888888889,0.112,0.97721242627682
1012500002,IND,158.0,94.0,36.0,36.0,18.0,4.0,0.23981818181818182,0.5340909090909091,0.16963636363636364,0.5311227626083047
1012500002,WAS,148.0,82.0,42.0,44.0,20.0,6.0,0.3863846153846154,0.3076923076923077,0.2436153846153846,0.6125458697321613
1012500003,BRA,88.0,72.0,24.0,52.0,12.0,4.0,0.29958333333333337,0.3055833333333333,0.09858333333333334,0.3087179547850902
1012500003,IND,216.0,96.0,50.0,22.0,26.0,8.0,0.4973571428571429,0.33449999999999996,0.256,1.1634599537754602
1012500004,CON,118.0,56.0,28.0,36.0,28.0,8.0,0.28315384615384614,0.3269230769230769,0.11153846153846153,0.5613890599911113
1012500004,SEA,158.0,84.0,42.0,38.0,20.0,10.0,0.391,0.47225,0.09441666666666666,0.804605853204142
1012500005,CHI,148.0,74.0,40.0,30.0,22.0,12.0,0.3897857142857143,0.17857142857142858,0.22014285714285714,0.8021600998567189
1012500005,MIN,138.0,78.0,42.0,36.0,18.0,4.0,0.4061818181818182,0.5,0.13636363636363635,0.6911914030592068
1012500006,GSV,164.0,74.0,36.0,30.0,14.0,4.0,0.4285,0.43814285714285717,0.1352142857142857,0.7206263102341239
1012500006,LAS,166.0,76.0,42.0,32.0,16.0,4.0,0.4087692307692308,0.3974615384615384,0.25276923076923075,0.7316475539106583
1012500007,LVA,170.0,54.0,34.0,20.0,20.0,10.0,0.37376923076923074,0.4423076923076923,0.1769230769230769,0.8181071963944884
1012500007,PHX,168.0,70.0,40.0,40.0,14.0,0.0,0.52275,0.25,0.32706250000000003,0.5834956478865055
1012500008,ATL,160.0,66.0,38.0,22.0,20.0,12.0,0.3252,0.26666666666666666,0.20020000000000002,0.7843490334374934
1012500008,WAS,140.0,64.0,36.0,32.0,14.0,8.0,0.4183636363636364,0.5454545454545454,0.15145454545454545,0.6824910227180514
1012500009,ATL,152.0,64.0,40.0,22.0,14.0,16.0,0.3766923076923077,0.5769230769230769,0.4306153846153846,0.8637637219231937
1012500009,IND,162.0,78.0,46.0,28.0,16.0,4.0,0.457,0.34245454545454546,0.2461818181818182,0.7719041460143157
1012500010,DAL,238.0,84.0,68.0,20.0,26.0,4.0,0.6306153846153847,0.45515384615384613,0.23623076923076922,1.1550825672077898
1012500010,TOY,104.0,34.0,32.0,38.0,12.0,4.0,0.34444444444444444,0.3888888888888889,0.12433333333333334,0.35428874166595503
1012500011,CHI,174.0,70.0,42.0,26.0,16.0,10.0,0.4477272727272727,0.4318181818181818,0.4178181818181818,0.7788417692400046
1012500011,MIN,184.0,80.0,46.0,22.0,12.0,8.0,0.35650000000000004,0.4074166666666667,0.3139166666666667,0.6346685020958939
1012500012,GSV,168.0,66.0,42.0,16.0,20.0,6.0,0.27884615384615385,0.641,0.21,0.8686952696551125
1012500012,PHX,158.0,92.0,42.0,36.0,8.0,14.0,0.34181818181818185,0.4508181818181818,0.17272727272727273,0.7541863417313261
1012500013,DAL,156.0,56.0,36.0,38.0,6.0,6.0,0.3153125,0.2604375,0.23125,0.4746408354522966
1012500013,LVA,224.0,80.0,54.0,18.0,28.0,10.0,0.36146153846153845,0.31153846153846154,0.26276923076923075,1.1212364562755626
1012500014,CON,188.0,64.0,48.0,18.0,18.0,4.0,0.47175000000000006,0.46875,0.22324999999999998,0.9470009521259922
1012500014,NYL,172.0,46.0,48.0,36.0,14.0,4.0,0.6162500000000001,0.5139166666666667,0.4444166666666667,0.6393160444574804
1012500015,NYL,168.0,58.0,46.0,14.0,16.0,8.0,0.5421538461538462,0.29484615384615387,0.21153846153846154,0.8256834564190716
1012500015,TOY,122.0,68.0,34.0,28.0,10.0,4.0,0.39233333333333337,0.18522222222222223,0.2241111111111111,0.5382507423193096
1022500001,ATL,180.0,74.0,48.0,28.0,8.0,4.0,0.3258888888888889,0.38055555555555554,0.20555555555555557,0.6396370766433893
1022500001,WAS,188.0,52.0,36.0,14.0,14.0,8.0,0.6607777777777778,0.3888888888888889,0.426,0.7840775893095479
1022500002,DAL,168.0,66.0,30.0,28.0,16.0,4.0,0.41463636363636364,0.36363636363636365,0.303,0.70133418472895
1022500002,MIN,198.0,62.0,54.0,26.0,10.0,0.0,0.3552,0.4196,0.275,0.4878193076692442
1022500003,GSV,134.0,66.0,26.0,40.0,16.0,4.0,0.24466666666666667,0.6296666666666666,0.17222222222222222,0.43965517130999665
1022500003,LAS,168.0,54.0,38.0,22.0,32.0,8.0,0.331125,0.427125,0.145875,0.6804473440153205
1022500004,CHI,116.0,84.0,34.0,34.0,10.0,14.0,0.3063636363636364,0.18181818181818182,0.1848181818181818,0.5935835157921406
1022500004,IND,186.0,92.0,38.0,20.0,26.0,20.0,0.4584,0.47919999999999996,0.2,1.0237439800097587
1022500005,LVA,156.0,82.0,36.0,20.0,8.0,4.0,0.3175,0.2667,0.2433,0.7643832304293571
1022500005,NYL,184.0,86.0,54.0,12.0,14.0,14.0,0.3199166666666667,0.375,0.10416666666666667,0.9414073373026571
1022500006,PHX,162.0,76.0,40.0,28.0,16.0,10.0,0.4467777777777778,0.28833333333333333,0.19444444444444445,0.7654065724018446
1022500006,SEA,118.0,58.0,32.0,24.0,20.0,10.0,0.2855,0.4524,0.1333,0.5922188207514616
1022500007,CON,170.0,66.0,34.0,24.0,12.0,10.0,0.5014444444444445,0.5494444444444445,0.125,0.6449038730110322
1022500007,WAS,180.0,64.0,34.0,28.0,12.0,8.0,0.4102,0.2762,0.2083,0.6944883506042688
1022500008,LAS,150.0,58.0,30.0,22.0,8.0,6.0,0.32757142857142857,0.45199999999999996,0.24814285714285716,0.6021814713445152
1022500008,MIN,178.0,68.0,54.0,16.0,14.0,6.0,0.3631,0.55,0.1917,0.7862990724876193
1022500009,DAL,142.0,88.0,38.0,28.0,12.0,14.0,0.31029999999999996,0.3217,0.1125,0.9510739302344842
1022500009,SEA,158.0,74.0,50.0,22.0,14.0,10.0,0.40275,0.302125,0.333375,0.7614204388384038
1022500010,CON,124.0,68.0,32.0,32.0,8.0,6.0,0.365,0.3960909090909091,0.08636363636363636,0.5650976483894772
1022500010,LVA,174.0,82.0,32.0,22.0,18.0,8.0,0.30109090909090913,0.36272727272727273,0.2120909090909091,0.812956244444532
1022500011,ATL,182.0,74.0,38.0,22.0,14.0,10.0,0.3992,0.4883,0.1608,0.7604381662910654
1022500011,IND,180.0,64.0,36.0,28.0,6.0,6.0,0.3416666666666667,0.373,0.23577777777777775,0.4017068769067066
1022500012,DAL,162.0,54.0,40.0,22.0,18.0,2.0,0.4905555555555556,0.35188888888888886,0.24466666666666667,0.6573693483510155
1022500012,MIN,170.0,86.0,54.0,34.0,8.0,6.0,0.40075,0.479125,0.262,0.8008116905125051
1022500013,GSV,152.0,74.0,30.0,22.0,20.0,4.0,0.22810000000000002,0.5541,0.1417,0.6570939130582024
1022500013,WAS,148.0,86.0,38.0,34.0,12.0,6.0,0.4032,0.47859999999999997,0.1766,0.6551926132487055
1022500014,LAS,172.0,74.0,36.0,32.0,8.0,6.0,0.3675,0.4325,0.24430000000000002,0.5582082188842168
1022500014,PHX,178.0,66.0,44.0,24.0,16.0,14.0,0.3701,0.3383,0.2292,0.877232472265107
1022500015,ATL,152.0,74.0,28.0,24.0,8.0,6.0,0.35033333333333333,0.5329999999999999,0.20322222222222222,0.5530563645797599
1022500015,IND,162.0,82.0,42.0,26.0,8.0,6.0,0.3327777777777778,0.2888888888888889,0.2777777777777778,0.6904502988570985
1022500016,CHI,148.0,72.0,32.0,46.0,18.0,2.0,0.39490909090909093,0.28790909090909095,0.1951818181818182,0.5866189839891497
1022500016,NYL,198.0,56.0,50.0,38.0,24.0,18.0,0.42616666666666664,0.4791666666666667,0.3958333333333333,0.8824438172279699
1022500017,CON,140.0,80.0,44.0,42.0,10.0,8.0,0.2912,0.2,0.1933,0.5506093466094228
1022500017,MIN,152.0,62.0,42.0,30.0,26.0,12.0,0.3701111111111111,0.44999999999999996,0.21466666666666667,0.8924344205878754
1022500018,LVA,150.0,64.0,30.0,16.0,18.0,12.0,0.2319,0.49000000000000005,0.15350000000000003,0.6895563326363796
1022500018,WAS,144.0,72.0,36.0,30.0,4.0,6.0,0.304125,0.4375,0.26675000000000004,0.4135548004318561
1022500019,GSV,164.0,68.0,30.0,30.0,26.0,8.0,0.39222222222222225,0.4722222222222222,0.2901111111111111,0.7261809013515375
1022500019,LAS,146.0,62.0,36.0,34.0,18.0,8.0,0.36922222222222223,0.5247777777777778,0.21666666666666667,0.6529147287010247
1022500020,PHX,140.0,68.0,36.0,38.0,18.0,8.0,0.4471111111111111,0.3426666666666667,0.23144444444444445,0.5899451938384793
1022500020,SEA,154.0,60.0,42.0,30.0,18.0,8.0,0.3065,0.3778,0.1262,0.5307172179808322
1022500021,IND,176.0,78.0,40.0,32.0,12.0,2.0,0.36025,0.44375,0.246,0.7191701293508886
1022500021,NYL,180.0,68.0,38.0,24.0,14.0,10.0,0.316375,0.608875,0.172875,0.647727654045402
1022500022,ATL,166.0,84.0,46.0,26.0,12.0,14.0,0.43533333333333335,0.42133333333333334,0.3224444444444445,0.7473190589560803
1022500022,DAL,150.0,76.0,34.0,16.0,18.0,6.0,0.37844444444444447,0.38522222222222224,0.22955555555555554,0.8316041343713803
1022500023,ATL,158.0,104.0,40.0,28.0,8.0,10.0,0.399875,0.402125,0.2685,0.7358267374310047
1022500023,CON,110.0,68.0,28.0,18.0,8.0,6.0,0.283,0.36363636363636365,0.1471818181818182,0.5067747410565113
1022500024,CHI,156.0,68.0,34.0,34.0,12.0,6.0,0.4573333333333333,0.4444444444444444,0.08888888888888889,0.6262146306158747
1022500024,LAS,182.0,64.0,48.0,22.0,24.0,4.0,0.3462222222222222,0.6032222222222222,0.34444444444444444,0.7160899171970629
1022500025,PHX,136.0,52.0,30.0,28.0,30.0,2.0,0.33166666666666667,0.6592222222222222,0.33066666666666666,0.6197332147587826
1022500025,WAS,124.0,82.0,32.0,54.0,8.0,2.0,0.49050000000000005,0.5208,0.2233,0.5091429486377628
1022500026,LVA,164.0,50.0,38.0,24.0,14.0,16.0,0.44436363636363635,0.38636363636363635,0.3068181818181818,0.8705783717633111
1022500026,SEA,204.0,68.0,64.0,22.0,14.0,4.0,0.5667,0.425,0.2767,0.9071789693601191
1022500027,CON,174.0,54.0,40.0,32.0,20.0,0.0,0.27354545454545454,0.5242727272727273,0.13736363636363638,0.5551282361908499
1022500027,DAL,218.0,70.0,52.0,24.0,20.0,6.0,0.5965,0.5833333333333334,0.29516666666666663,0.9337952033729792
1022500028,GSV,134.0,68.0,32.0,40.0,20.0,8.0,0.35544444444444445,0.3571111111111111,0.3227777777777778,0.6164768740165198
1022500028,NYL,190.0,74.0,60.0,26.0,28.0,6.0,0.43390909090909086,0.18181818181818182,0.23745454545454547,0.9623673410392602
1022500029,MIN,164.0,60.0,36.0,22.0,22.0,10.0,0.30310000000000004,0.5,0.2367,0.6177135014431971
1022500029,SEA,154.0,68.0,40.0,28.0,16.0,6.0,0.3645,0.375,0.14,0.6835172809047538
1022500030,ATL,176.0,64.0,52.0,32.0,18.0,12.0,0.43866666666666665,0.5555555555555556,0.3182222222222222,0.7531205029215148
1022500030,LAS,164.0,56.0,46.0,26.0,24.0,2.0,0.42869999999999997,0.3489,0.2944,0.621489452467102
1022500031,CHI,178.0,84.0,50.0,32.0,12.0,10.0,0.3232222222222222,0.5123333333333333,0.09522222222222222,0.6752077292971781
1022500031,PHX,188.0,60.0,52.0,18.0,22.0,14.0,0.4424444444444445,0.363,0.39166666666666666,0.9199716078364418
1022500032,IND,154.0,66.0,30.0,34.0,18.0,12.0,0.35677777777777775,0.6074444444444445,0.12433333333333334,1.0112233988006458
1022500032,WAS,166.0,82.0,40.0,36.0,14.0,10.0,0.4814,0.45499999999999996,0.25,0.8366952243434371
1022500033,GSV,154.0,82.0,50.0,26.0,6.0,2.0,0.42711111111111116,0.37966666666666665,0.2824444444444445,0.7114943160564188
1022500033,NYL,164.0,72.0,34.0,26.0,14.0,10.0,0.3124444444444444,0.42100000000000004,0.31955555555555554,0.468517317930042
1022500034,CHI,194.0,68.0,56.0,26.0,22.0,0.0,0.4386,0.4833,0.3186,0.89825855662735
1022500034,DAL,184.0,60.0,46.0,32.0,12.0,20.0,0.49377777777777776,0.5,0.1481111111111111,0.6792397890369686
1022500035,CON,170.0,50.0,38.0,32.0,18.0,4.0,0.5381111111111111,0.5,0.2826666666666667,0.7733175137280154
1022500035,IND,166.0,50.0,40.0,28.0,16.0,4.0,0.38966666666666666,0.537,0.2703333333333333,0.6454595726138946
1022500036,NYL,170.0,92.0,46.0,22.0,12.0,16.0,0.339,0.4090909090909091,0.19763636363636364,0.6995158339405625
1022500036,WAS,126.0,72.0,26.0,20.0,16.0,2.0,0.3431,0.39,0.19,0.6637816144161313
1022500037,LAS,162.0,76.0,36.0,36.0,12.0,0.0,0.5574444444444445,0.3928888888888889,0.34,0.6968712209531424
1022500037,LVA,192.0,60.0,44.0,20.0,24.0,14.0,0.3728888888888889,0.6111111111111112,0.4568888888888889,0.7710585236952414
1022500038,MIN,148.0,70.0,36.0,30.0,10.0,12.0,0.24609999999999999,0.5,0.1629,0.548612931189276
1022500038,PHX,142.0,76.0,42.0,28.0,16.0,8.0,0.3002222222222222,0.48411111111111116,0.1,0.6988802938733155
1022500039,ATL,188.0,70.0,36.0,22.0,10.0,14.0,0.37144444444444447,0.3501111111111111,0.20366666666666666,0.7748328276723888
1022500039,SEA,174.0,66.0,34.0,28.0,14.0,2.0,0.44566666666666666,0.5432222222222223,0.1111111111111111,0.6574084759415139
1022500040,CHI,188.0,78.0,40.0,30.0,16.0,10.0,0.3889,0.5599999999999999,0.135,0.8326434052178001
1022500040,DAL,166.0,64.0,30.0,28.0,18.0,20.0,0.4023,0.5,0.1867,0.8190672020432455
1022500041,CON,104.0,52.0,22.0,38.0,16.0,0.0,0.2629,0.45,0.1372,0.3168751808762689
1022500041,NYL,200.0,64.0,58.0,38.0,22.0,6.0,0.631,0.5757272727272728,0.6242727272727273,0.8610888211795875
1022500042,LAS,160.0,76.0,34.0,26.0,22.0,6.0,0.352125,0.378125,0.180375,0.8718895078290138
1022500042,PHX,170.0,76.0,44.0,24.0,14.0,4.0,0.40679999999999994,0.4727,0.2542,0.7243935461583199
1022500043,LVA,150.0,62.0,34.0,30.0,22.0,8.0,0.38177777777777777,0.46299999999999997,0.3407777777777778,0.5893592994350358
1022500043,SEA,140.0,64.0,38.0,38.0,10.0,6.0,0.4235555555555555,0.3888888888888889,0.25,0.5192919177632777
1022500044,GSV,150.0,74.0,30.0,28.0,18.0,8.0,0.30172727272727273,0.4636363636363636,0.20381818181818182,0.669178223179883
1022500044,MIN,172.0,72.0,44.0,24.0,20.0,6.0,0.301,0.5582222222222222,0.3068888888888889,0.7538235664986505
1022500045,IND,170.0,38.0,42.0,16.0,16.0,4.0,0.48366666666666663,0.41855555555555557,0.28944444444444445,0.5245272356371848
1022500045,WAS,152.0,66.0,24.0,30.0,6.0,10.0,0.5455555555555556,0.46111111111111114,0.037000000000000005,0.6788778203973583
1022500046,MIN,176.0,74.0,58.0,46.0,12.0,8.0,0.4944545454545455,0.24245454545454545,0.2893636363636363,0.5968946018711233
1022500046,PHX,130.0,48.0,26.0,20.0,22.0,6.0,0.4165,0.15,0.1166,0.6467527057208079
1022500047,DAL,154.0,96.0,36.0,28.0,14.0,8.0,0.3082,0.36669999999999997,0.2,0.7446806398902247
1022500047,SEA,166.0,62.0,44.0,32.0,12.0,20.0,0.5452222222222223,0.4628888888888889,0.38333333333333336,0.802105863033598
1022500048,NYL,172.0,72.0,30.0,26.0,20.0,6.0,0.5097777777777778,0.5854444444444444,0.35555555555555557,0.8770442878034235
1022500048,WAS,156.0,78.0,40.0,28.0,6.0,4.0,0.39570000000000005,0.4166,0.16670000000000001,0.6259841281817052
1022500049,GSV,154.0,58.0,34.0,38.0,22.0,6.0,0.3625,0.3651,0.2676,0.6036061516142598
1022500049,PHX,172.0,72.0,30.0,34.0,14.0,10.0,0.4731111111111111,0.40744444444444444,0.3641111111111111,0.7700550654182826
1022500050,ATL,152.0,58.0,38.0,24.0,10.0,12.0,0.42519999999999997,0.27,0.2133,0.669830568851539
1022500050,CON,168.0,54.0,34.0,22.0,18.0,6.0,0.3438,0.5583,0.0375,0.7068946053694163
1022500051,DAL,158.0,70.0,48.0,30.0,12.0,10.0,0.39390000000000003,0.4,0.1749,0.7323101720987009
1022500051,LAS,186.0,60.0,48.0,28.0,18.0,10.0,0.43681818181818177,0.4697272727272727,0.11854545454545455,0.6360814209097833
1022500052,GSV,190.0,86.0,48.0,24.0,14.0,6.0,0.4320909090909091,0.4318181818181818,0.1699090909090909,0.9181001188481652
1022500052,LVA,136.0,62.0,22.0,26.0,10.0,4.0,0.23118181818181818,0.4522727272727272,0.17045454545454544,0.5470522623863376
1022500053,CHI,104.0,60.0,22.0,38.0,10.0,8.0,0.38345454545454544,0.33336363636363636,0.12118181818181818,0.4777279614525081
1022500053,IND,158.0,64.0,40.0,28.0,18.0,8.0,0.37879999999999997,0.42069999999999996,0.3167,0.6766334838087679
1022500054,PHX,154.0,58.0,42.0,28.0,6.0,2.0,0.46733333333333327,0.37033333333333335,0.18177777777777776,0.5885998042597633
1022500054,SEA,178.0,62.0,44.0,22.0,8.0,8.0,0.37120000000000003,0.3524,0.2833,0.5981207455007633
1022500055,CON,134.0,44.0,34.0,34.0,16.0,8.0,0.29533333333333334,0.40744444444444444,0.15922222222222224,0.498943680032275
1022500055,WAS,208.0,84.0,48.0,30.0,16.0,0.0,0.5465454545454546,0.4393636363636364,0.2120909090909091,0.9583054059615354
1022500056,DAL,130.0,82.0,28.0,30.0,6.0,6.0,0.2273333333333333,0.5247777777777778,0.12533333333333335,0.5673808998497978
1022500056,MIN,162.0,74.0,50.0,12.0,24.0,22.0,0.27208333333333334,0.25,0.23750000000000002,1.0750295057332562
1022500057,GSV,178.0,98.0,40.0,26.0,16.0,10.0,0.3425,0.5427500000000001,0.125,0.806213600638285
1022500057,LAS,162.0,68.0,46.0,26.0,16.0,8.0,0.4852222222222222,0.426,0.19444444444444445,0.6671750068566442
1022500058,ATL,154.0,88.0,42.0,24.0,14.0,8.0,0.35509090909090907,0.3106363636363636,0.16018181818181818,0.7663467530642578
1022500058,IND,116.0,54.0,26.0,22.0,10.0,6.0,0.2763,0.225,0.14830000000000002,0.5200788951750341
1022500059,CHI,132.0,74.0,36.0,44.0,14.0,6.0,0.3973,0.2,0.21989999999999998,0.5649416349421604
1022500059,NYL,170.0,58.0,46.0,18.0,26.0,10.0,0.374,0.3788181818181818,0.18027272727272728,0.8673575759685737
1022500060,LAS,194.0,76.0,48.0,30.0,10.0,2.0,0.6187777777777778,0.4301111111111111,0.37033333333333335,0.6993048361870203
1022500060,LVA,178.0,56.0,24.0,18.0,16.0,8.0,0.2727777777777778,0.4086666666666667,0.11055555555555557,0.4394854834520898
1022500061,DAL,160.0,72.0,32.0,28.0,12.0,8.0,0.3364,0.44000000000000006,0.07139999999999999,0.6719549343415692
